"activity" "subject" "variable" "meanvalue"
"10135" "WALKING" 10 "fBodyGyro-std()-Y" -0.204392821584906
"10136" "WALKING_UPSTAIRS" 10 "fBodyGyro-std()-Y" 0.171735785297872
"10137" "WALKING_DOWNSTAIRS" 10 "fBodyGyro-std()-Y" -0.343237004473684
"10138" "SITTING" 10 "fBodyGyro-std()-Y" -0.983579646666667
"10139" "STANDING" 10 "fBodyGyro-std()-Y" -0.958399857954545
"10140" "LAYING" 10 "fBodyGyro-std()-Y" -0.953453496551724
"10141" "WALKING" 11 "fBodyGyro-std()-Y" -0.453663184067797
"10142" "WALKING_UPSTAIRS" 11 "fBodyGyro-std()-Y" -0.153787850538889
"10143" "WALKING_DOWNSTAIRS" 11 "fBodyGyro-std()-Y" -0.481127494565217
"10144" "SITTING" 11 "fBodyGyro-std()-Y" -0.982137919056604
"10145" "STANDING" 11 "fBodyGyro-std()-Y" -0.994353086595745
"10146" "LAYING" 11 "fBodyGyro-std()-Y" -0.982660631754386
"10147" "WALKING" 12 "fBodyGyro-std()-Y" -0.4437983296
"10148" "WALKING_UPSTAIRS" 12 "fBodyGyro-std()-Y" -0.483918390576923
"10149" "WALKING_DOWNSTAIRS" 12 "fBodyGyro-std()-Y" -0.518923134565217
"10150" "SITTING" 12 "fBodyGyro-std()-Y" -0.959040695686274
"10151" "STANDING" 12 "fBodyGyro-std()-Y" -0.938529853770492
"10152" "LAYING" 12 "fBodyGyro-std()-Y" -0.955343675666667
"10153" "WALKING" 13 "fBodyGyro-std()-Y" -0.318618506122807
"10154" "WALKING_UPSTAIRS" 13 "fBodyGyro-std()-Y" -0.364283258727273
"10155" "WALKING_DOWNSTAIRS" 13 "fBodyGyro-std()-Y" -0.24966032923617
"10156" "SITTING" 13 "fBodyGyro-std()-Y" -0.97827070877551
"10157" "STANDING" 13 "fBodyGyro-std()-Y" -0.97142515122807
"10158" "LAYING" 13 "fBodyGyro-std()-Y" -0.959944126451613
"10159" "WALKING" 14 "fBodyGyro-std()-Y" 0.0832950551222034
"10160" "WALKING_UPSTAIRS" 14 "fBodyGyro-std()-Y" 0.646233637037037
"10161" "WALKING_DOWNSTAIRS" 14 "fBodyGyro-std()-Y" 0.0741391154937778
"10162" "SITTING" 14 "fBodyGyro-std()-Y" -0.958227403148148
"10163" "STANDING" 14 "fBodyGyro-std()-Y" -0.944306864
"10164" "LAYING" 14 "fBodyGyro-std()-Y" -0.929955407058824
"10165" "WALKING" 15 "fBodyGyro-std()-Y" -0.365361208555556
"10166" "WALKING_UPSTAIRS" 15 "fBodyGyro-std()-Y" -0.243612269004167
"10167" "WALKING_DOWNSTAIRS" 15 "fBodyGyro-std()-Y" -0.360972848571429
"10168" "SITTING" 15 "fBodyGyro-std()-Y" -0.973456092372881
"10169" "STANDING" 15 "fBodyGyro-std()-Y" -0.969442882075472
"10170" "LAYING" 15 "fBodyGyro-std()-Y" -0.959991907083333
"10171" "WALKING" 16 "fBodyGyro-std()-Y" -0.61194087745098
"10172" "WALKING_UPSTAIRS" 16 "fBodyGyro-std()-Y" -0.559600598431373
"10173" "WALKING_DOWNSTAIRS" 16 "fBodyGyro-std()-Y" -0.565214032765957
"10174" "SITTING" 16 "fBodyGyro-std()-Y" -0.954343752463768
"10175" "STANDING" 16 "fBodyGyro-std()-Y" -0.978402418717949
"10176" "LAYING" 16 "fBodyGyro-std()-Y" -0.968135251857143
"10177" "WALKING" 17 "fBodyGyro-std()-Y" -0.439238787704918
"10178" "WALKING_UPSTAIRS" 17 "fBodyGyro-std()-Y" -0.481154119791667
"10179" "WALKING_DOWNSTAIRS" 17 "fBodyGyro-std()-Y" -0.469390428043478
"10180" "SITTING" 17 "fBodyGyro-std()-Y" -0.984813098125
"10181" "STANDING" 17 "fBodyGyro-std()-Y" -0.983946584871795
"10182" "LAYING" 17 "fBodyGyro-std()-Y" -0.970627806901408
"10183" "WALKING" 18 "fBodyGyro-std()-Y" -0.460890661785714
"10184" "WALKING_UPSTAIRS" 18 "fBodyGyro-std()-Y" -0.443429836896552
"10185" "WALKING_DOWNSTAIRS" 18 "fBodyGyro-std()-Y" -0.607757979272727
"10186" "SITTING" 18 "fBodyGyro-std()-Y" -0.985710087894737
"10187" "STANDING" 18 "fBodyGyro-std()-Y" -0.978801848493151
"10188" "LAYING" 18 "fBodyGyro-std()-Y" -0.983457774923077
"10189" "WALKING" 19 "fBodyGyro-std()-Y" -0.133010285461538
"10190" "WALKING_UPSTAIRS" 19 "fBodyGyro-std()-Y" -0.149925160355
"10191" "WALKING_DOWNSTAIRS" 19 "fBodyGyro-std()-Y" -0.028489571974359
"10192" "SITTING" 19 "fBodyGyro-std()-Y" -0.955598610136986
"10193" "STANDING" 19 "fBodyGyro-std()-Y" -0.966967238082192
"10194" "LAYING" 19 "fBodyGyro-std()-Y" -0.959831365783133
"10195" "WALKING" 20 "fBodyGyro-std()-Y" 0.107704805445098
"10196" "WALKING_UPSTAIRS" 20 "fBodyGyro-std()-Y" -0.079046721372549
"10197" "WALKING_DOWNSTAIRS" 20 "fBodyGyro-std()-Y" -0.159961424355556
"10198" "SITTING" 20 "fBodyGyro-std()-Y" -0.958015696363636
"10199" "STANDING" 20 "fBodyGyro-std()-Y" -0.901237499589041
"10200" "LAYING" 20 "fBodyGyro-std()-Y" -0.973092518088235
"10201" "WALKING" 21 "fBodyGyro-std()-Y" -0.419400879423077
"10202" "WALKING_UPSTAIRS" 21 "fBodyGyro-std()-Y" -0.478299637021277
"10203" "WALKING_DOWNSTAIRS" 21 "fBodyGyro-std()-Y" -0.388418746666667
"10204" "SITTING" 21 "fBodyGyro-std()-Y" -0.974723217647059
"10205" "STANDING" 21 "fBodyGyro-std()-Y" -0.954080913707865
"10206" "LAYING" 21 "fBodyGyro-std()-Y" -0.946599855444444
"10207" "WALKING" 22 "fBodyGyro-std()-Y" -0.481624411086957
"10208" "WALKING_UPSTAIRS" 22 "fBodyGyro-std()-Y" -0.473882071666667
"10209" "WALKING_DOWNSTAIRS" 22 "fBodyGyro-std()-Y" -0.570339899444444
"10210" "SITTING" 22 "fBodyGyro-std()-Y" -0.946107943548387
"10211" "STANDING" 22 "fBodyGyro-std()-Y" -0.962172736666667
"10212" "LAYING" 22 "fBodyGyro-std()-Y" -0.960711254583333
"10213" "WALKING" 23 "fBodyGyro-std()-Y" 0.286581518449153
"10214" "WALKING_UPSTAIRS" 23 "fBodyGyro-std()-Y" -0.301619977058824
"10215" "WALKING_DOWNSTAIRS" 23 "fBodyGyro-std()-Y" 0.12605231802963
"10216" "SITTING" 23 "fBodyGyro-std()-Y" -0.943733421029412
"10217" "STANDING" 23 "fBodyGyro-std()-Y" -0.945871186029412
"10218" "LAYING" 23 "fBodyGyro-std()-Y" -0.954997309583333
"10219" "WALKING" 24 "fBodyGyro-std()-Y" -0.495896271896552
"10220" "WALKING_UPSTAIRS" 24 "fBodyGyro-std()-Y" -0.586177824237288
"10221" "WALKING_DOWNSTAIRS" 24 "fBodyGyro-std()-Y" -0.523412701636364
"10222" "SITTING" 24 "fBodyGyro-std()-Y" -0.976252427794118
"10223" "STANDING" 24 "fBodyGyro-std()-Y" -0.965798055507246
"10224" "LAYING" 24 "fBodyGyro-std()-Y" -0.95779294875
"10225" "WALKING" 25 "fBodyGyro-std()-Y" -0.567201282027027
"10226" "WALKING_UPSTAIRS" 25 "fBodyGyro-std()-Y" -0.349362687538462
"10227" "WALKING_DOWNSTAIRS" 25 "fBodyGyro-std()-Y" -0.470641125
"10228" "SITTING" 25 "fBodyGyro-std()-Y" -0.979828883230769
"10229" "STANDING" 25 "fBodyGyro-std()-Y" -0.975960666081081
"10230" "LAYING" 25 "fBodyGyro-std()-Y" -0.932293334794521
"10231" "WALKING" 26 "fBodyGyro-std()-Y" -0.587939604576271
"10232" "WALKING_UPSTAIRS" 26 "fBodyGyro-std()-Y" -0.598236639818182
"10233" "WALKING_DOWNSTAIRS" 26 "fBodyGyro-std()-Y" -0.4975063388
"10234" "SITTING" 26 "fBodyGyro-std()-Y" -0.969488188974359
"10235" "STANDING" 26 "fBodyGyro-std()-Y" -0.981740873108108
"10236" "LAYING" 26 "fBodyGyro-std()-Y" -0.977491843421053
"10237" "WALKING" 27 "fBodyGyro-std()-Y" -0.530943838421053
"10238" "WALKING_UPSTAIRS" 27 "fBodyGyro-std()-Y" -0.587869474313725
"10239" "WALKING_DOWNSTAIRS" 27 "fBodyGyro-std()-Y" -0.543033246590909
"10240" "SITTING" 27 "fBodyGyro-std()-Y" -0.981037690285714
"10241" "STANDING" 27 "fBodyGyro-std()-Y" -0.98185775725
"10242" "LAYING" 27 "fBodyGyro-std()-Y" -0.983052318513513
"10243" "WALKING" 28 "fBodyGyro-std()-Y" -0.497470739444444
"10244" "WALKING_UPSTAIRS" 28 "fBodyGyro-std()-Y" -0.459989315686274
"10245" "WALKING_DOWNSTAIRS" 28 "fBodyGyro-std()-Y" -0.293108364565217
"10246" "SITTING" 28 "fBodyGyro-std()-Y" -0.953207017222222
"10247" "STANDING" 28 "fBodyGyro-std()-Y" -0.936101609113924
"10248" "LAYING" 28 "fBodyGyro-std()-Y" -0.957552988125
"10249" "WALKING" 29 "fBodyGyro-std()-Y" -0.0941359695075472
"10250" "WALKING_UPSTAIRS" 29 "fBodyGyro-std()-Y" 0.234346783653061
"10251" "WALKING_DOWNSTAIRS" 29 "fBodyGyro-std()-Y" -0.354872689583333
"10252" "SITTING" 29 "fBodyGyro-std()-Y" -0.987259808666667
"10253" "STANDING" 29 "fBodyGyro-std()-Y" -0.989643721230769
"10254" "LAYING" 29 "fBodyGyro-std()-Y" -0.992240785652174
"10255" "WALKING" 30 "fBodyGyro-std()-Y" 0.0955456046230769
"10256" "WALKING_UPSTAIRS" 30 "fBodyGyro-std()-Y" 0.0449545535584615
"10257" "WALKING_DOWNSTAIRS" 30 "fBodyGyro-std()-Y" -0.255732054951613
"10258" "SITTING" 30 "fBodyGyro-std()-Y" -0.973804950806452
"10259" "STANDING" 30 "fBodyGyro-std()-Y" -0.939469774067797
"10260" "LAYING" 30 "fBodyGyro-std()-Y" -0.965134152428571
"10261" "WALKING" 1 "fBodyGyro-std()-Z" -0.436562227473684
"10262" "WALKING_UPSTAIRS" 1 "fBodyGyro-std()-Z" -0.57170784
"10263" "WALKING_DOWNSTAIRS" 1 "fBodyGyro-std()-Z" -0.238443565306122
"10264" "SITTING" 1 "fBodyGyro-std()-Z" -0.94391784106383
"10265" "STANDING" 1 "fBodyGyro-std()-Z" -0.98234533
"10266" "LAYING" 1 "fBodyGyro-std()-Z" -0.9165825082
"10267" "WALKING" 2 "fBodyGyro-std()-Z" -0.559856635084746
"10268" "WALKING_UPSTAIRS" 2 "fBodyGyro-std()-Z" -0.218072471479167
"10269" "WALKING_DOWNSTAIRS" 2 "fBodyGyro-std()-Z" -0.422987665106383
"10270" "SITTING" 2 "fBodyGyro-std()-Z" -0.963522659782609
"10271" "STANDING" 2 "fBodyGyro-std()-Z" -0.969754295740741
"10272" "LAYING" 2 "fBodyGyro-std()-Z" -0.963174222291667
"10273" "WALKING" 3 "fBodyGyro-std()-Z" -0.545896388103448
"10274" "WALKING_UPSTAIRS" 3 "fBodyGyro-std()-Z" -0.561097649661017
"10275" "WALKING_DOWNSTAIRS" 3 "fBodyGyro-std()-Z" -0.548164313265306
"10276" "SITTING" 3 "fBodyGyro-std()-Z" -0.930633150769231
"10277" "STANDING" 3 "fBodyGyro-std()-Z" -0.919743846065574
"10278" "LAYING" 3 "fBodyGyro-std()-Z" -0.967256854193548
"10279" "WALKING" 4 "fBodyGyro-std()-Z" -0.716458475166667
"10280" "WALKING_UPSTAIRS" 4 "fBodyGyro-std()-Z" -0.424533512307692
"10281" "WALKING_DOWNSTAIRS" 4 "fBodyGyro-std()-Z" -0.621658471333333
"10282" "SITTING" 4 "fBodyGyro-std()-Z" -0.9328683544
"10283" "STANDING" 4 "fBodyGyro-std()-Z" -0.91665163125
"10284" "LAYING" 4 "fBodyGyro-std()-Z" -0.965807466666667
"10285" "WALKING" 5 "fBodyGyro-std()-Z" -0.420367075178571
"10286" "WALKING_UPSTAIRS" 5 "fBodyGyro-std()-Z" -0.380378006808511
"10287" "WALKING_DOWNSTAIRS" 5 "fBodyGyro-std()-Z" -0.374705187021277
"10288" "SITTING" 5 "fBodyGyro-std()-Z" -0.947346476590909
"10289" "STANDING" 5 "fBodyGyro-std()-Z" -0.91678935625
"10290" "LAYING" 5 "fBodyGyro-std()-Z" -0.963305738076923
"10291" "WALKING" 6 "fBodyGyro-std()-Z" -0.512209233508772
"10292" "WALKING_UPSTAIRS" 6 "fBodyGyro-std()-Z" -0.309998085098039
"10293" "WALKING_DOWNSTAIRS" 6 "fBodyGyro-std()-Z" -0.275667262770833
"10294" "SITTING" 6 "fBodyGyro-std()-Z" -0.947326797818182
"10295" "STANDING" 6 "fBodyGyro-std()-Z" -0.95445570245614
"10296" "LAYING" 6 "fBodyGyro-std()-Z" -0.947136774385965
"10297" "WALKING" 7 "fBodyGyro-std()-Z" -0.463270018245614
"10298" "WALKING_UPSTAIRS" 7 "fBodyGyro-std()-Z" -0.393062890647059
"10299" "WALKING_DOWNSTAIRS" 7 "fBodyGyro-std()-Z" -0.495120053191489
"10300" "SITTING" 7 "fBodyGyro-std()-Z" -0.939826018125
"10301" "STANDING" 7 "fBodyGyro-std()-Z" -0.954339406415094
"10302" "LAYING" 7 "fBodyGyro-std()-Z" -0.9588764125
"10303" "WALKING" 8 "fBodyGyro-std()-Z" -0.1429742348125
"10304" "WALKING_UPSTAIRS" 8 "fBodyGyro-std()-Z" 0.263202878429268
"10305" "WALKING_DOWNSTAIRS" 8 "fBodyGyro-std()-Z" -0.268253406210526
"10306" "SITTING" 8 "fBodyGyro-std()-Z" -0.962632253913044
"10307" "STANDING" 8 "fBodyGyro-std()-Z" -0.975976456111111
"10308" "LAYING" 8 "fBodyGyro-std()-Z" -0.970671966481481
"10309" "WALKING" 9 "fBodyGyro-std()-Z" -0.342367223269231
"10310" "WALKING_UPSTAIRS" 9 "fBodyGyro-std()-Z" -0.165554554220408
"10311" "WALKING_DOWNSTAIRS" 9 "fBodyGyro-std()-Z" -0.356561471714286
"10312" "SITTING" 9 "fBodyGyro-std()-Z" -0.9341874784
"10313" "STANDING" 9 "fBodyGyro-std()-Z" -0.944942811777778
"10314" "LAYING" 9 "fBodyGyro-std()-Z" -0.965686312
"10315" "WALKING" 10 "fBodyGyro-std()-Z" -0.273292866226415
"10316" "WALKING_UPSTAIRS" 10 "fBodyGyro-std()-Z" -0.403822082765957
"10317" "WALKING_DOWNSTAIRS" 10 "fBodyGyro-std()-Z" -0.1503916379
"10318" "SITTING" 10 "fBodyGyro-std()-Z" -0.962418559814815
"10319" "STANDING" 10 "fBodyGyro-std()-Z" -0.958901257272727
"10320" "LAYING" 10 "fBodyGyro-std()-Z" -0.975298797068965
"10321" "WALKING" 11 "fBodyGyro-std()-Z" -0.498554639491525
"10322" "WALKING_UPSTAIRS" 11 "fBodyGyro-std()-Z" -0.729928728518519
"10323" "WALKING_DOWNSTAIRS" 11 "fBodyGyro-std()-Z" -0.397220471086957
"10324" "SITTING" 11 "fBodyGyro-std()-Z" -0.956802766792453
"10325" "STANDING" 11 "fBodyGyro-std()-Z" -0.98230878106383
"10326" "LAYING" 11 "fBodyGyro-std()-Z" -0.963183902982456
"10327" "WALKING" 12 "fBodyGyro-std()-Z" -0.4222565212
"10328" "WALKING_UPSTAIRS" 12 "fBodyGyro-std()-Z" -0.396095719423077
"10329" "WALKING_DOWNSTAIRS" 12 "fBodyGyro-std()-Z" -0.448512990434783
"10330" "SITTING" 12 "fBodyGyro-std()-Z" -0.954769877647059
"10331" "STANDING" 12 "fBodyGyro-std()-Z" -0.954335764426229
"10332" "LAYING" 12 "fBodyGyro-std()-Z" -0.956424382333333
"10333" "WALKING" 13 "fBodyGyro-std()-Z" -0.455333900526316
"10334" "WALKING_UPSTAIRS" 13 "fBodyGyro-std()-Z" -0.272525011818182
"10335" "WALKING_DOWNSTAIRS" 13 "fBodyGyro-std()-Z" -0.427008254255319
"10336" "SITTING" 13 "fBodyGyro-std()-Z" -0.969451754693878
"10337" "STANDING" 13 "fBodyGyro-std()-Z" -0.97553326754386
"10338" "LAYING" 13 "fBodyGyro-std()-Z" -0.969797214516129
"10339" "WALKING" 14 "fBodyGyro-std()-Z" -0.180232949016949
"10340" "WALKING_UPSTAIRS" 14 "fBodyGyro-std()-Z" 0.522454216314815
"10341" "WALKING_DOWNSTAIRS" 14 "fBodyGyro-std()-Z" 0.182794696328889
"10342" "SITTING" 14 "fBodyGyro-std()-Z" -0.956028807962963
"10343" "STANDING" 14 "fBodyGyro-std()-Z" -0.950162705166667
"10344" "LAYING" 14 "fBodyGyro-std()-Z" -0.957790479803922
"10345" "WALKING" 15 "fBodyGyro-std()-Z" -0.543997593703704
"10346" "WALKING_UPSTAIRS" 15 "fBodyGyro-std()-Z" -0.523744300833333
"10347" "WALKING_DOWNSTAIRS" 15 "fBodyGyro-std()-Z" -0.3436733
"10348" "SITTING" 15 "fBodyGyro-std()-Z" -0.966228648305085
"10349" "STANDING" 15 "fBodyGyro-std()-Z" -0.971282183584906
"10350" "LAYING" 15 "fBodyGyro-std()-Z" -0.960015831111111
"10351" "WALKING" 16 "fBodyGyro-std()-Z" -0.403219791372549
"10352" "WALKING_UPSTAIRS" 16 "fBodyGyro-std()-Z" -0.387309489901961
"10353" "WALKING_DOWNSTAIRS" 16 "fBodyGyro-std()-Z" -0.521100818723404
"10354" "SITTING" 16 "fBodyGyro-std()-Z" -0.964270052318841
"10355" "STANDING" 16 "fBodyGyro-std()-Z" -0.983527402051282
"10356" "LAYING" 16 "fBodyGyro-std()-Z" -0.985730995857143
"10357" "WALKING" 17 "fBodyGyro-std()-Z" -0.438768699508197
"10358" "WALKING_UPSTAIRS" 17 "fBodyGyro-std()-Z" -0.2778914704375
"10359" "WALKING_DOWNSTAIRS" 17 "fBodyGyro-std()-Z" -0.540949520217391
"10360" "SITTING" 17 "fBodyGyro-std()-Z" -0.9809696453125
"10361" "STANDING" 17 "fBodyGyro-std()-Z" -0.986725274871795
"10362" "LAYING" 17 "fBodyGyro-std()-Z" -0.978357126056338
"10363" "WALKING" 18 "fBodyGyro-std()-Z" -0.54840977125
"10364" "WALKING_UPSTAIRS" 18 "fBodyGyro-std()-Z" -0.466022431206897
"10365" "WALKING_DOWNSTAIRS" 18 "fBodyGyro-std()-Z" -0.543996110545454
"10366" "SITTING" 18 "fBodyGyro-std()-Z" -0.98279727631579
"10367" "STANDING" 18 "fBodyGyro-std()-Z" -0.974822589589041
"10368" "LAYING" 18 "fBodyGyro-std()-Z" -0.986483048153846
"10369" "WALKING" 19 "fBodyGyro-std()-Z" -0.220271190807692
"10370" "WALKING_UPSTAIRS" 19 "fBodyGyro-std()-Z" -0.207498123525
"10371" "WALKING_DOWNSTAIRS" 19 "fBodyGyro-std()-Z" -0.215892226769231
"10372" "SITTING" 19 "fBodyGyro-std()-Z" -0.967869249178082
"10373" "STANDING" 19 "fBodyGyro-std()-Z" -0.963212791780822
"10374" "LAYING" 19 "fBodyGyro-std()-Z" -0.975417523855422
"10375" "WALKING" 20 "fBodyGyro-std()-Z" -0.264957205764706
"10376" "WALKING_UPSTAIRS" 20 "fBodyGyro-std()-Z" 0.095476833245098
"10377" "WALKING_DOWNSTAIRS" 20 "fBodyGyro-std()-Z" 0.0183050845333333
"10378" "SITTING" 20 "fBodyGyro-std()-Z" -0.949176822121212
"10379" "STANDING" 20 "fBodyGyro-std()-Z" -0.914872014383562
"10380" "LAYING" 20 "fBodyGyro-std()-Z" -0.974995267058824
"10381" "WALKING" 21 "fBodyGyro-std()-Z" -0.385505359038462
"10382" "WALKING_UPSTAIRS" 21 "fBodyGyro-std()-Z" 0.0130916351042553
"10383" "WALKING_DOWNSTAIRS" 21 "fBodyGyro-std()-Z" -0.450772139111111
"10384" "SITTING" 21 "fBodyGyro-std()-Z" -0.979130678470588
"10385" "STANDING" 21 "fBodyGyro-std()-Z" -0.963124572134831
"10386" "LAYING" 21 "fBodyGyro-std()-Z" -0.983270707333333
"10387" "WALKING" 22 "fBodyGyro-std()-Z" -0.253173876956522
"10388" "WALKING_UPSTAIRS" 22 "fBodyGyro-std()-Z" -0.222431794690476
"10389" "WALKING_DOWNSTAIRS" 22 "fBodyGyro-std()-Z" -0.377319033611111
"10390" "SITTING" 22 "fBodyGyro-std()-Z" -0.951045695483871
"10391" "STANDING" 22 "fBodyGyro-std()-Z" -0.963652778888889
"10392" "LAYING" 22 "fBodyGyro-std()-Z" -0.936965638611111
"10393" "WALKING" 23 "fBodyGyro-std()-Z" -0.287820868152542
"10394" "WALKING_UPSTAIRS" 23 "fBodyGyro-std()-Z" -0.0822521122215686
"10395" "WALKING_DOWNSTAIRS" 23 "fBodyGyro-std()-Z" -0.305896699222222
"10396" "SITTING" 23 "fBodyGyro-std()-Z" -0.961914054264706
"10397" "STANDING" 23 "fBodyGyro-std()-Z" -0.9642499225
"10398" "LAYING" 23 "fBodyGyro-std()-Z" -0.98531784125
"10399" "WALKING" 24 "fBodyGyro-std()-Z" -0.453337858448276
"10400" "WALKING_UPSTAIRS" 24 "fBodyGyro-std()-Z" -0.311996408983051
"10401" "WALKING_DOWNSTAIRS" 24 "fBodyGyro-std()-Z" -0.573281905454545
"10402" "SITTING" 24 "fBodyGyro-std()-Z" -0.972851787647059
"10403" "STANDING" 24 "fBodyGyro-std()-Z" -0.972688652173913
"10404" "LAYING" 24 "fBodyGyro-std()-Z" -0.983602745694445
"10405" "WALKING" 25 "fBodyGyro-std()-Z" -0.603544209459459
"10406" "WALKING_UPSTAIRS" 25 "fBodyGyro-std()-Z" -0.601112612153846
"10407" "WALKING_DOWNSTAIRS" 25 "fBodyGyro-std()-Z" -0.506738306724138
"10408" "SITTING" 25 "fBodyGyro-std()-Z" -0.974172870615385
"10409" "STANDING" 25 "fBodyGyro-std()-Z" -0.974982088108108
"10410" "LAYING" 25 "fBodyGyro-std()-Z" -0.915467504246575
"10411" "WALKING" 26 "fBodyGyro-std()-Z" -0.426232090508475
"10412" "WALKING_UPSTAIRS" 26 "fBodyGyro-std()-Z" -0.362052183090909
"10413" "WALKING_DOWNSTAIRS" 26 "fBodyGyro-std()-Z" -0.434482187
"10414" "SITTING" 26 "fBodyGyro-std()-Z" -0.968266666923077
"10415" "STANDING" 26 "fBodyGyro-std()-Z" -0.977351005
"10416" "LAYING" 26 "fBodyGyro-std()-Z" -0.971789046710526
"10417" "WALKING" 27 "fBodyGyro-std()-Z" -0.297847512280702
"10418" "WALKING_UPSTAIRS" 27 "fBodyGyro-std()-Z" -0.183508696647059
"10419" "WALKING_DOWNSTAIRS" 27 "fBodyGyro-std()-Z" -0.367816046590909
"10420" "SITTING" 27 "fBodyGyro-std()-Z" -0.977595519142857
"10421" "STANDING" 27 "fBodyGyro-std()-Z" -0.983105048875
"10422" "LAYING" 27 "fBodyGyro-std()-Z" -0.980096438108108
"10423" "WALKING" 28 "fBodyGyro-std()-Z" -0.308243390425926
"10424" "WALKING_UPSTAIRS" 28 "fBodyGyro-std()-Z" -0.22624337505098
"10425" "WALKING_DOWNSTAIRS" 28 "fBodyGyro-std()-Z" -0.416505886304348
"10426" "SITTING" 28 "fBodyGyro-std()-Z" -0.961561036111111
"10427" "STANDING" 28 "fBodyGyro-std()-Z" -0.932039083037975
"10428" "LAYING" 28 "fBodyGyro-std()-Z" -0.966312024
"10429" "WALKING" 29 "fBodyGyro-std()-Z" -0.494117483018868
"10430" "WALKING_UPSTAIRS" 29 "fBodyGyro-std()-Z" -0.444153056530612
"10431" "WALKING_DOWNSTAIRS" 29 "fBodyGyro-std()-Z" -0.416165845833333
"10432" "SITTING" 29 "fBodyGyro-std()-Z" -0.972912517166667
"10433" "STANDING" 29 "fBodyGyro-std()-Z" -0.984714226461538
"10434" "LAYING" 29 "fBodyGyro-std()-Z" -0.976858964492754
"10435" "WALKING" 30 "fBodyGyro-std()-Z" -0.237941473615385
"10436" "WALKING_UPSTAIRS" 30 "fBodyGyro-std()-Z" -0.253427074984615
"10437" "WALKING_DOWNSTAIRS" 30 "fBodyGyro-std()-Z" -0.371541476129032
"10438" "SITTING" 30 "fBodyGyro-std()-Z" -0.95730868516129
"10439" "STANDING" 30 "fBodyGyro-std()-Z" -0.935176884915254
"10440" "LAYING" 30 "fBodyGyro-std()-Z" -0.972199238
"10441" "WALKING" 1 "fBodyAccMag-mean()" -0.128623450629474
"10442" "WALKING_UPSTAIRS" 1 "fBodyAccMag-mean()" -0.352395944716981
"10443" "WALKING_DOWNSTAIRS" 1 "fBodyAccMag-mean()" 0.0965845343040816
"10444" "SITTING" 1 "fBodyAccMag-mean()" -0.947782922553192
"10445" "STANDING" 1 "fBodyAccMag-mean()" -0.985356361132075
"10446" "LAYING" 1 "fBodyAccMag-mean()" -0.8617676481
"10447" "WALKING" 2 "fBodyAccMag-mean()" -0.324289427932203
"10448" "WALKING_UPSTAIRS" 2 "fBodyAccMag-mean()" -0.14531853915625
"10449" "WALKING_DOWNSTAIRS" 2 "fBodyAccMag-mean()" 0.293424826591489
"10450" "SITTING" 2 "fBodyAccMag-mean()" -0.96127374826087
"10451" "STANDING" 2 "fBodyAccMag-mean()" -0.964052166481482
"10452" "LAYING" 2 "fBodyAccMag-mean()" -0.975110196458333
"10453" "WALKING" 3 "fBodyAccMag-mean()" -0.290031535172414
"10454" "WALKING_UPSTAIRS" 3 "fBodyAccMag-mean()" -0.315866079491525
"10455" "WALKING_DOWNSTAIRS" 3 "fBodyAccMag-mean()" 0.0289413195612245
"10456" "SITTING" 3 "fBodyAccMag-mean()" -0.904185725576923
"10457" "STANDING" 3 "fBodyAccMag-mean()" -0.926968932295082
"10458" "LAYING" 3 "fBodyAccMag-mean()" -0.96552427516129
"10459" "WALKING" 4 "fBodyAccMag-mean()" -0.450804558333333
"10460" "WALKING_UPSTAIRS" 4 "fBodyAccMag-mean()" -0.276825498230769
"10461" "WALKING_DOWNSTAIRS" 4 "fBodyAccMag-mean()" -0.01907433524
"10462" "SITTING" 4 "fBodyAccMag-mean()" -0.929002095
"10463" "STANDING" 4 "fBodyAccMag-mean()" -0.917614014821429
"10464" "LAYING" 4 "fBodyAccMag-mean()" -0.939389701296296
"10465" "WALKING" 5 "fBodyAccMag-mean()" -0.304992488892857
"10466" "WALKING_UPSTAIRS" 5 "fBodyAccMag-mean()" -0.169261525
"10467" "WALKING_DOWNSTAIRS" 5 "fBodyAccMag-mean()" 0.155742168808511
"10468" "SITTING" 5 "fBodyAccMag-mean()" -0.936290604545455
"10469" "STANDING" 5 "fBodyAccMag-mean()" -0.9046413925
"10470" "LAYING" 5 "fBodyAccMag-mean()" -0.962234984038462
"10471" "WALKING" 6 "fBodyAccMag-mean()" -0.201386607649123
"10472" "WALKING_UPSTAIRS" 6 "fBodyAccMag-mean()" -0.0819479396203922
"10473" "WALKING_DOWNSTAIRS" 6 "fBodyAccMag-mean()" 0.395958034583333
"10474" "SITTING" 6 "fBodyAccMag-mean()" -0.935750391272727
"10475" "STANDING" 6 "fBodyAccMag-mean()" -0.945949804035088
"10476" "LAYING" 6 "fBodyAccMag-mean()" -0.91235165222807
"10477" "WALKING" 7 "fBodyAccMag-mean()" -0.151243649578947
"10478" "WALKING_UPSTAIRS" 7 "fBodyAccMag-mean()" -0.378618761568627
"10479" "WALKING_DOWNSTAIRS" 7 "fBodyAccMag-mean()" 0.218911066191489
"10480" "SITTING" 7 "fBodyAccMag-mean()" -0.90895677625
"10481" "STANDING" 7 "fBodyAccMag-mean()" -0.945611450377358
"10482" "LAYING" 7 "fBodyAccMag-mean()" -0.927976880634615
